Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
45.16154003,-28.51835,-272.2461,195.9407,-1.286963,1.67101,1.261267
45.16404915,-25.682,-270.327,201.1933,-1.333673,1.693689,1.272005
45.16655874,-23.33892,-268.1681,206.5681,-1.378453,1.714923,1.279813
45.16906786,-21.18082,-266.129,211.5153,-1.425208,1.736647,1.283293
45.17157745,-19.45434,-264.2699,216.9511,-1.477889,1.769559,1.279196
45.17408657,-18.22115,-262.2309,222.2037,-1.524242,1.793261,1.271093
45.17659617,-17.35791,-260.1319,227.1508,-1.562374,1.845188,1.268999
45.17910528,-18.22115,-256.6536,231.5484,-1.601285,1.833392,1.265325
45.1816144,-16.80297,-253.4751,236.9231,-1.700111,1.881366,1.20713
45.18412447,-17.04961,-253.4751,242.1757,-1.728472,1.934769,1.211738
45.18663406,-18.65277,-250.5965,247.0618,-1.730069,1.932387,1.189981
45.18914318,-18.65277,-247.1782,253.0473,-1.749328,1.955449,1.085489
45.1916523,-20.56422,-244.5395,257.2005,-1.895534,1.866439,1.079496
45.19416189,-22.35236,-240.2815,261.2315,-1.92199,1.605813,0.9993675
45.19667101,-19.02273,-235.8437,267.95,-1.902721,1.311335,0.9011522
45.1991806,-11.00694,-229.6067,275.0349,-1.871513,1.019227,0.8434596
45.20168972,1.818322,-223.6696,283.6466,-1.852625,1.084983,0.6429125
45.20419931,17.97321,-222.1703,280.8982,-1.95881,1.070999,0.8378857
45.20670891,19.57637,-218.8719,285.6622,-1.977547,0.7314622,1.001944
45.2092185,21.98111,-212.9947,300.0151,-2.113815,1.015498,0.8419526
45.21172762,24.94078,-209.8163,303.4965,-2.088873,1.149514,0.7797503
45.21423721,27.34552,-204.4788,303.3133,-2.059759,1.137496,0.7620065
45.21674633,28.82536,-196.3827,303.3133,-2.080559,1.156513,0.7164454
45.21925545,27.96212,-188.3466,302.5193,-2.103382,1.14057,0.6425316
45.22176504,26.48228,-181.39,300.8702,-2.090309,1.077175,0.5292127
45.22427416,25.55738,-174.9131,298.4883,-2.021699,0.9979069,0.4186841
45.22678375,27.34552,-167.1169,292.4417,-1.961431,1.034757,0.3538095
45.22929335,32.40163,-155.0627,283.7077,-2.054334,0.7357475,0.3598532
45.23180294,39.6775,-144.6277,286.0897,-2.373971,0.7370933,0.3648048
45.23431206,34.12811,-140.3698,283.8909,-2.930206,0.9835408,0.4682405
45.23682165,21.24119,-140.1299,274.5462,-3.042519,0.919369,0.3032279
45.23933077,12.42382,-140.0699,267.8889,-3.192991,0.9615514,0.1583968
45.24184036,7.059413,-136.2318,256.5287,-3.250217,0.9424077,-0.04189122
45.24434948,5.147956,-131.614,240.7098,-3.280907,0.8377423,-0.244186
45.2468586,6.874434,-126.2766,223.6695,-3.278683,0.7172188,-0.4797563
45.24936867,12.54714,-122.4385,200.7658,-3.484839,0.7831036,-0.6456646
45.25187826,19.57637,-120.5194,170.2275,-3.473251,0.4079078,-0.7673168
45.25187826,19.57637,-120.5194,170.2275,-3.473251,0.4079078,-0.7673168
45.25438738,29.75025,-118.7802,150.1333,-3.611278,0.09430709,-0.8224329
45.2568965,40.72572,-115.9016,133.9481,-3.737222,-0.08591139,-0.8985787
45.26191521,64.2798,-110.7441,103.8373,-3.799948,-0.4366268,-0.9889611
45.26191521,64.2798,-110.7441,103.8373,-3.799948,-0.4366268,-0.9889611
45.2644248,77.10506,-106.786,91.86632,-3.773983,-0.5136743,-1.072552
45.26693392,89.56036,-102.1083,79.52885,-3.653713,-0.5160361,-1.132965
45.26944351,101.7074,-96.23114,65.42017,-3.484733,-0.47307,-1.16336
45.27195263,113.731,-88.13505,50.21212,-3.306186,-0.4282505,-1.14452
45.27446175,123.35,-77.82004,35.73698,-3.151518,-0.3130472,-1.097262
45.27697182,129.331,-66.06571,21.32291,-2.988461,-0.1585055,-1.013443
45.27948141,131.3658,-53.17194,7.153156,-2.827278,0.02806898,-0.903202
45.28199053,129.0844,-39.19869,-7.077678,-2.669644,0.2584137,-0.7934742
45.28449965,122.4251,-24.32588,-21.18636,-2.514891,0.4935924,-0.6754614
45.28700924,110.833,-8.913331,-34.74535,-2.357464,0.7199435,-0.52566
45.28951836,94.30817,6.679134,-47.75465,-2.219603,0.9346076,-0.3970814
45.29202795,74.20705,23.05122,-60.09211,-2.088048,1.121549,-0.2788708
45.29453707,51.33122,38.52375,-71.08589,-1.968585,1.273926,-0.1666997
45.29704666,27.03722,53.81636,-80.73598,-1.861191,1.387844,-0.05867314
45.29955626,2.064961,68.08945,-88.67594,-1.634388,1.364286,-0.05972517
45.30206585,-11.87018,77.02514,-97.83742,-0.9418255,1.316191,-0.1265483
45.30457497,-24.7571,111.3286,-120.4968,-1.132516,1.95831,0.7737786
45.30708456,-68.90558,180.2952,-144.9274,-2.231393,1.294934,-0.1668382
45.30959368,-71.8036,210.4607,-148.7142,-2.468725,0.9068184,-0.7037065
45.3121028,-79.9427,189.9506,-146.6987,-2.090482,0.8203758,-0.6437405
45.31461239,-95.41933,173.1587,-147.0651,-1.211856,0.1696233,-0.6792256
45.31712151,-103.8667,175.0778,-136.7432,-0.2131433,-0.2367212,-0.8297499
45.3196311,-110.4027,174.8978,-129.7805,0.1368443,-0.5346625,-0.6580491
45.32214117,-100.2288,189.4708,-130.0858,0.06310447,-0.6015743,-0.07337061
45.32465029,-77.10635,212.1998,-126.6656,0.03954217,-0.3701398,0.5186428
45.32715941,-50.46927,224.4339,-112.679,0.2543246,0.002601497,0.9497054
45.329669,-27.71677,224.5538,-91.18008,0.5882592,0.5310536,1.521003
45.33217812,-14.21325,227.4324,-74.68941,0.9466141,0.9935921,2.220499
45.33468771,-6.752404,242.785,-68.52068,1.10381,1.188196,2.612591
45.33719683,-2.744511,261.2561,-72.91819,0.9481366,1.053567,2.551137
45.33970594,2.37326,273.3703,-79.08692,0.4365156,0.709969,2.128016
45.34221554,14.39694,277.1484,-82.81259,-0.2133457,0.5763064,1.797428
45.34472466,26.97556,276.0689,-84.70596,-0.712058,0.4219542,1.577564
45.34723473,40.66406,272.7106,-84.88919,-1.085602,0.3740092,1.573763
45.34974432,44.91859,271.0314,-85.1335,-1.326841,0.4607362,1.775613
45.35225344,39.6775,273.0704,-86.53826,-1.662077,0.4315484,1.907489
45.35476255,28.64038,271.871,-88.67594,-1.996368,0.4144039,1.894979
45.35727215,18.21985,265.2142,-89.89747,-2.277667,0.2832763,1.821019
45.35978127,13.96532,252.2605,-88.55379,-2.526702,0.1636755,1.848402
45.36229086,14.08864,234.509,-85.56104,-2.63792,0.08044431,1.911778
45.36479998,18.83645,212.7995,-81.77429,-2.59347,0.09473421,2.090856
45.36730909,23.76924,189.4108,-79.20908,-2.505571,0.07103284,2.346545
45.36981916,30.55183,168.1211,-75.97202,-2.470055,0.05845267,2.559261
45.37232876,33.20321,147.2512,-70.04759,-2.37045,0.1014104,2.632348
45.37483788,33.26487,125.9615,-62.22979,-2.149068,0.05102114,2.461936
45.37734747,34.06645,105.0916,-54.77845,-1.810233,0.05233759,2.199281
45.37985659,35.05301,88.29969,-52.45755,-1.316086,-0.0925933,1.881303
45.3823657,41.65062,78.3445,-50.68633,-0.8800714,-0.191659,1.623671
45.3848753,48.7415,72.40737,-48.73188,-0.5174965,-0.16496,1.358175
45.38738442,55.95571,68.02949,-46.8385,-0.160649,-0.09975488,1.05492
45.38989401,64.15648,67.96951,-44.7619,0.1302858,-0.04507212,0.7854289
45.3924036,70.75409,72.82716,-42.44099,0.323156,0.06100086,0.6467246
45.3949132,74.76199,83.3221,-39.50932,0.4008774,0.2934346,0.5937608
45.39742231,76.48846,94.83653,-36.27226,0.3769435,0.6085962,0.5858963
45.39993191,72.41891,104.7318,-34.19566,0.2790584,0.9456728,0.6624326
45.40244103,65.63631,113.1877,-33.40166,0.1325076,1.27949,0.8089109
45.40495062,48.7415,118.9449,-32.24121,-0.04283677,1.602186,1.083089
45.40745974,26.2973,125.0019,-33.21844,-0.3507522,2.004875,1.288535
45.40996885,10.32739,124.942,-35.47827,-0.6569692,2.230208,1.225001
45.41247845,-3.977709,114.627,-34.92858,-0.8719764,2.192912,1.068308
45.41498756,-16.12471,105.0316,-32.66875,-1.096128,2.020409,1.080483
45.41749764,-22.2907,104.6118,-32.54659,-1.079572,1.651439,1.196617
45.42000675,-26.23693,104.4319,-29.49277,-1.131984,1.250911,1.38886
45.42251635,-25.43535,95.91601,-27.11078,-1.2157,0.810986,1.537474
45.42502546,-23.33892,75.76575,-24.60664,-1.278485,0.4016885,1.336823
45.42753506,-28.51835,51.77734,-21.79712,-1.106895,0.1425757,1.114034
45.43004417,-36.28749,42.72172,-23.9348,-0.5317515,-0.2497258,1.003233
45.43255377,-32.77288,45.54036,-19.96483,-0.03476603,-0.3247207,0.9260935
45.43506289,-23.33892,48.59888,-18.13253,0.1624371,-0.1025631,1.055727
45.44008207,-18.22115,46.02013,-20.20913,-0.08819471,0.03740028,0.9686939
45.44008207,-18.22115,46.02013,-20.20913,-0.08819471,0.03740028,0.9686939
45.44259167,-13.41167,44.88068,-21.18636,-0.238181,0.2962783,0.9284156
45.44510078,-12.3018,45.84021,-18.7433,-0.3889965,0.8079309,0.9587393
45.4476099,-14.89151,45.42041,-17.64392,-0.4565255,1.134533,0.9856416
45.4501195,-17.11127,41.88213,-15.38409,-0.4600981,1.29899,0.9669705
45.45262861,-20.19426,35.34528,-13.85717,-0.5645612,1.324033,0.9279273
45.45513821,-24.1405,29.64804,-15.0787,-0.5362576,1.122649,0.7701373
45.45764732,-27.96341,26.28966,-15.0787,-0.4205233,0.8715032,0.7851483
45.46015692,-30.79977,26.70946,-15.56732,-0.3103541,0.5653327,0.8146496
45.46266651,-28.33337,25.39009,-15.20086,-0.2606289,0.3148755,0.8543511
45.46517611,-26.42191,23.23114,-16.117,-0.4164195,0.1329096,1.044701
45.46768522,-26.91519,21.13215,-17.09423,-0.3772565,-0.140589,0.9484656
45.47019482,-19.33102,17.47392,-11.41411,-0.431035,-0.009975274,0.9728721
45.47270393,-18.09783,15.79473,-13.0021,-0.5311091,-0.001809385,1.073293
45.47521305,-16.00139,12.61627,-12.81887,-0.3335682,-0.003507808,0.8532835
45.47772265,-8.910501,10.81713,-6.16153,-0.4368378,0.2702165,0.9674244
45.48023176,-11.13026,11.89661,-9.459662,-0.4879204,0.2948219,0.9801481
45.48274136,-9.34212,10.09748,-7.688443,-0.2838846,0.299397,0.7886606
45.48525143,-2.189572,9.917569,-1.702942,-0.3758227,0.4208471,0.923463
45.48776054,-2.127912,10.45731,-2.80232,-0.4305816,0.3246801,0.9833685
45.49026966,-6.197465,8.898062,-7.321984,-0.3320513,0.2429914,0.9078584
45.49277926,-1.326333,8.838091,-3.290932,-0.2149679,0.2970804,0.8344874
45.49528837,4.038078,10.45731,0.3125837,-0.3173085,0.3066331,0.9605526
45.49779797,3.914758,9.857598,-0.9700236,-0.3173266,0.2643701,0.9374289
45.50030708,1.879982,8.718149,-4.39031,-0.3393931,0.3304381,0.9435607
45.5028162,3.668118,9.617714,-3.718468,-0.1853034,0.2738644,0.8209798
45.50532579,9.03253,11.23693,1.473038,-0.3188432,0.3602857,0.902128
45.50783491,9.587468,11.11699,0.3736603,-0.3282765,0.314956,0.9249587
45.51034498,9.587468,9.557743,-0.6646408,-0.3573128,0.39758,0.9153586
45.51285458,7.799332,9.37783,-4.512463,-0.2858431,0.3623724,0.8902896
45.51536369,10.51237,9.857598,-1.519713,-0.2571722,0.4316589,0.8453099
45.51787281,12.54714,10.21742,0.3736603,-0.3212155,0.4648994,0.8886652
45.5203824,11.74556,9.617714,-0.9700236,-0.3003037,0.4513693,0.8806365
45.52289152,11.37561,8.958033,-1.519713,-0.2946076,0.4689334,0.8677142
45.52540112,11.25229,8.838091,-2.313707,-0.304818,0.4596651,0.8643219
45.52791023,11.00565,9.197917,-2.252631,-0.319668,0.420658,0.880491
45.53041935,11.12897,8.358323,-2.43586,-0.3170662,0.3710448,0.8819215
45.53292942,11.19063,7.878555,-2.43586,-0.3150172,0.3394318,0.8820815
45.53543902,11.37561,7.758613,-2.191554,-0.3028767,0.3394814,0.8786033
45.53794813,11.86889,7.998497,-1.702942,-0.3082804,0.3467707,0.8743675
45.54045773,12.48548,7.998497,-1.336483,-0.3029198,0.3521299,0.8782433
45.54296684,13.04042,8.23838,-1.336483,-0.2863346,0.3516836,0.8843905
45.54547596,13.78034,8.658177,-0.9700236,-0.2750625,0.3410017,0.8914467
45.54798603,14.64358,9.137946,-1.275406,-0.2837785,0.3380413,0.8963193
45.55049467,15.56848,9.917569,-0.9700236,-0.2994426,0.3457983,0.8858865
45.55300427,16.80168,10.45731,-0.5424878,-0.3003441,0.3302206,0.8891251
45.55551338,18.21985,10.75716,-0.2371051,-0.308526,0.3121824,0.8938471
45.55802345,19.39139,10.93708,0.3125837,-0.3119152,0.3048767,0.8928363
45.56053257,20.80957,11.59676,0.6179665,-0.3094344,0.2936921,0.8946412
45.56304216,22.35107,12.01655,1.167655,-0.3108058,0.2810216,0.9017777
45.56555128,23.46095,12.19647,1.839497,-0.3084715,0.290784,0.8917057
45.56806088,24.50916,12.73621,2.267033,-0.3071076,0.3170613,0.8900172
45.57056999,25.43406,13.09603,2.267033,-0.3009266,0.344345,0.8815348
45.57307911,26.17398,13.51583,2.511339,-0.288809,0.3618942,0.8830594
45.5755887,26.97556,14.29545,2.572416,-0.2898459,0.3760049,0.8803051
45.57809782,27.34552,14.47537,2.633492,-0.2957475,0.382811,0.8741354
45.58060789,27.8388,14.47537,2.755646,-0.2996446,0.3823139,0.8731948
45.58311701,28.33208,14.71525,2.450263,-0.2991561,0.384744,0.8746644
45.5856266,28.82536,15.31496,2.389186,-0.3011129,0.3779395,0.8697811
45.58813572,29.25698,15.19502,2.511339,-0.2990659,0.3745071,0.8832629
45.59064531,29.56528,15.4349,2.389186,-0.2991013,0.3847234,0.8828791
45.59315443,29.87357,15.25499,2.083804,-0.297307,0.4124812,0.8734694
45.59566402,29.87357,15.67479,1.656268,-0.2901274,0.4285837,0.8634207
45.59817314,29.81191,15.8547,1.473038,-0.2861909,0.4237215,0.8676918
45.60068226,30.05855,16.2745,0.9233492,-0.2949275,0.4426327,0.880026
45.60319233,29.93523,16.57435,0.3736603,-0.296962,0.45432,0.8724234
45.60570192,29.50361,16.45441,0.3125837,-0.289155,0.4441347,0.8708131
45.60821104,29.56528,16.69429,-0.114952,-0.2891161,0.4358605,0.8726654
45.61072016,29.44196,17.23403,-0.5424878,-0.3013295,0.4436121,0.868971
45.61322975,29.56528,17.05412,-1.0311,-0.3033397,0.4557761,0.8652389
45.61573887,29.50361,16.93418,-1.458636,-0.2936197,0.4611574,0.8661811
45.61824846,29.31864,17.17406,-1.947248,-0.2960448,0.4577453,0.8656837
45.62075758,29.19531,17.47392,-2.191554,-0.2950727,0.4417156,0.8577882
45.62326717,29.31864,17.59386,-2.43586,-0.2916096,0.4480217,0.8694204
45.62577629,28.94868,18.01366,-2.80232,-0.2852086,0.4514154,0.8824509
45.62828636,28.4554,18.07363,-3.168779,-0.2930671,0.4412139,0.8664662
45.63079548,28.70204,18.37348,-3.229856,-0.3248056,0.4498956,0.853753
45.63330507,28.64038,18.73331,-3.413085,-0.3414246,0.4610435,0.84771
45.63581419,28.02378,18.31351,-3.779544,-0.3199944,0.4547909,0.8479633
45.63832331,27.90046,18.07363,-3.779544,-0.3077823,0.4392661,0.8477162
45.6408329,27.71548,18.5534,-3.840621,-0.3121142,0.4295165,0.850072
45.64334202,27.71548,18.5534,-3.962774,-0.3282093,0.4421096,0.8503213
45.64585161,27.71548,18.43345,-4.084928,-0.3335912,0.4353007,0.8425654
45.64836073,27.46884,18.31351,-4.023851,-0.3102106,0.4256522,0.8418039
45.6508708,27.09888,18.43345,-3.779544,-0.3048546,0.4324707,0.8456939
45.65337992,26.72892,19.03316,-3.535238,-0.3214123,0.4333925,0.8439005
45.65588951,26.79058,19.15311,-3.535238,-0.3432802,0.4323372,0.8474457
45.65839863,26.66726,18.85325,-3.535238,-0.3394097,0.4279857,0.842057
45.66090822,26.48228,18.85325,-3.290932,-0.3238592,0.4246442,0.8375524
45.66341734,26.48228,19.03316,-3.168779,-0.3121518,0.4261296,0.8427904
45.66592646,26.48228,19.5729,-2.863396,-0.3116354,0.4217473,0.8451601
45.66843605,26.48228,19.9927,-2.863396,-0.3243093,0.4212278,0.8413889
45.67094517,26.6056,20.11264,-2.80232,-0.3262076,0.4173163,0.8466818
45.67345524,26.66726,19.9927,-2.558013,-0.3160264,0.4154209,0.8403006
45.67596483,26.79058,20.35253,-2.43586,-0.3067389,0.4159216,0.8469979
45.67847395,26.85224,20.95224,-2.374784,-0.317971,0.4251309,0.8452429
45.68098307,26.85224,21.13215,-2.313707,-0.3121986,0.4358644,0.840469
45.68349266,26.79058,21.55195,-2.43586,-0.314635,0.4523769,0.8478976
45.68600178,26.42062,21.91177,-2.680166,-0.3205308,0.4552939,0.8407235
45.68851137,26.17398,22.09169,-2.680166,-0.3283223,0.4309773,0.827984
45.69102049,26.54394,22.39154,-2.985549,-0.3209384,0.4251392,0.8380175
45.69352961,26.79058,22.51148,-3.168779,-0.3209658,0.4450698,0.8435272
45.69603968,26.23564,22.39154,-3.046626,-0.3264329,0.4591851,0.8330757
45.69854927,25.80402,22.51148,-3.290932,-0.3289,0.4650201,0.8307356
45.70105839,25.3724,22.81134,-3.413085,-0.3313547,0.4679354,0.8288503
45.70356798,25.12576,22.63143,-3.657391,-0.3416263,0.4688931,0.8212084
45.7060771,24.63248,22.63143,-3.840621,-0.3376781,0.4664559,0.8284025
45.70858622,24.38584,22.6914,-4.146004,-0.3314492,0.481575,0.8212513
45.71109581,23.89256,22.63143,-4.57354,-0.3265836,0.4835348,0.8221985
45.71360493,23.5226,22.75137,-4.75677,-0.3236765,0.4791764,0.818267
45.71611452,23.09099,22.6914,-5.123229,-0.3295633,0.4874346,0.8150109
45.71862364,22.59771,22.57146,-5.550765,-0.3374273,0.4932685,0.8059477
45.72113371,22.10443,22.15166,-5.9783,-0.34967,0.5092908,0.8018506
45.72364283,21.54949,21.73186,-6.344759,-0.351162,0.5083264,0.7965371
45.72615242,21.17953,21.432,-6.955525,-0.3544776,0.4971061,0.8046697
45.72866154,20.31629,21.25209,-7.260908,-0.3500027,0.4737635,0.8077905
45.73117113,19.94633,20.71235,-7.260908,-0.3606623,0.4567056,0.8062591
45.73368073,19.57637,20.29255,-7.505214,-0.3646029,0.4659421,0.8034803
45.73619032,18.83645,19.87276,-7.688443,-0.3612725,0.4888173,0.803193
45.73869896,17.97321,19.27305,-7.810596,-0.362326,0.4990474,0.7960519
45.74120808,17.47993,18.79328,-8.054902,-0.3630039,0.501547,0.7685355
45.74371815,16.6167,18.1336,-8.543514,-0.3521961,0.5287521,0.797227
45.74622727,15.19852,17.83374,-8.97105,-0.3566533,0.5219648,0.7822151
45.74873686,14.21196,17.11409,-9.337509,-0.3561663,0.5146784,0.7787576
45.75124598,13.28706,16.75426,-9.826122,-0.3555713,0.5078372,0.7917345
45.75375557,12.67046,16.39444,-10.25366,-0.3633817,0.4966458,0.7825055
45.75626469,12.05386,15.55484,-10.74227,-0.3648193,0.4927458,0.7839288
45.75877428,11.37561,15.01511,-10.74227,-0.370583,0.4854101,0.7916351
45.7612834,9.772449,15.25499,-9.703969,-0.3584361,0.425026,0.8329964
45.76379252,7.799332,16.03461,-8.421361,-0.3749459,0.5438772,0.7492273
45.76630259,9.587468,14.17551,-10.80335,-0.3629375,0.4937482,0.7747416
45.76881218,9.525808,13.51583,-11.29196,-0.3684678,0.4450267,0.7975085
45.7713213,8.970869,13.93563,-11.04765,-0.3630966,0.4460092,0.8008586
45.77383041,8.415931,13.9956,-10.19258,-0.3365803,0.4309444,0.8299819
45.77634001,6.874434,14.89516,-10.25366,-0.324956,0.5069824,0.7856855
45.77884913,8.78589,15.19502,-11.59734,-0.3778295,0.4741913,0.7939996
45.78135872,8.847549,13.69574,-11.71949,-0.3592505,0.4698468,0.8054091
45.78386784,8.29261,14.05557,-12.08595,-0.3367378,0.4533533,0.8171527
45.78637743,8.29261,14.89516,-11.84165,-0.3699871,0.4547614,0.7932658
45.78888655,7.614352,14.47537,-11.23088,-0.3424519,0.4241352,0.8217466
45.79139662,6.381154,15.61482,-9.765045,-0.347497,0.4577108,0.8109976
45.79390574,6.997753,15.79473,-10.43689,-0.3498816,0.5254037,0.7778457
45.79641533,7.737672,15.19502,-12.14703,-0.334903,0.4723503,0.8095906
45.79892445,7.429372,15.61482,-13.42964,-0.2973812,0.4719687,0.8179895
45.80143356,7.491033,17.7138,-13.97933,-0.3405441,0.4363027,0.8218498
45.80394316,7.799332,17.89371,-12.81887,-0.3644452,0.4445049,0.8168022
45.80645228,6.812774,17.89371,-12.02488,-0.3276374,0.4221588,0.8535058
45.80896187,6.751113,19.39299,-11.71949,-0.3335356,0.4903667,0.804439
45.81147099,8.045971,20.11264,-13.30748,-0.3285751,0.4816018,0.8144632
45.81398106,8.415931,20.71235,-14.89547,-0.3026133,0.4748207,0.837389
45.81649017,8.970869,22.93128,-15.32301,-0.3472959,0.4357714,0.8305966
45.81899977,9.402489,23.35108,-14.22363,-0.3654508,0.4425704,0.8109922
45.82150889,9.09419,23.53099,-14.10148,-0.3150976,0.4407056,0.8458548
45.82401848,8.847549,25.33012,-14.40686,-0.315822,0.4641147,0.8214416
45.8265276,10.26573,26.58951,-15.13978,-0.3496265,0.468948,0.7888936
45.82903671,10.88233,26.34963,-15.44516,-0.3333635,0.4684383,0.819689
45.83154631,11.06731,27.42911,-16.17808,-0.3151473,0.4421819,0.8391039
45.83405542,11.74556,29.04832,-16.42239,-0.3327297,0.4125106,0.8147913
45.83656502,12.17718,29.88792,-16.05593,-0.3395222,0.4095653,0.8162661
45.83907461,12.54714,30.90743,-15.68947,-0.3434289,0.4294779,0.8237393
45.84158421,13.59536,32.10685,-16.117,-0.3385859,0.4314461,0.8213038
45.84409332,14.52026,32.88647,-16.66669,-0.3336067,0.4187874,0.8322566
45.84660292,15.26018,34.38575,-16.66669,-0.3447044,0.4017097,0.8379774
45.84911203,16.12342,36.18488,-16.117,-0.3643002,0.4148129,0.8242447
45.85162163,16.80168,37.08444,-16.117,-0.3415,0.432892,0.8227907
45.85413075,17.35662,39.00352,-16.48346,-0.3226687,0.3944423,0.8556136
45.85663986,18.52815,41.34238,-15.50624,-0.3466059,0.3987712,0.8432797
45.85914946,19.69969,42.48183,-14.95655,-0.3318746,0.3905099,0.8595142
45.86165953,20.68625,44.70076,-14.95655,-0.3084207,0.3861782,0.8723351
45.86416864,21.91945,47.33949,-14.71224,-0.3025059,0.3711074,0.8764914
45.86667776,23.09099,49.67836,-14.77332,-0.2897883,0.3832711,0.8924568
45.86918736,24.32418,53.09671,-14.89547,-0.3052997,0.37931,0.8993064
45.87169647,26.17398,56.09526,-14.10148,-0.3205405,0.4050693,0.8880786
45.87420607,27.77714,58.01433,-13.97933,-0.3131993,0.4036201,0.8938057
45.87671518,29.31864,61.01288,-13.97933,-0.3058757,0.4036351,0.8976142
45.87922478,30.73681,64.31128,-14.10148,-0.3327257,0.4273861,0.8956405
45.8817339,32.33997,67.18989,-14.52902,-0.339159,0.4444107,0.8876412
45.88424397,34.00479,70.12847,-14.8344,-0.3265394,0.4580688,0.8896074
45.88675308,35.05301,73.187,-15.26193,-0.3178007,0.4619923,0.88861
45.88926268,36.10123,76.12557,-15.8727,-0.3124994,0.4688314,0.8842852
45.89177179,37.51941,79.36401,-16.72777,-0.3002286,0.4775775,0.9045703
45.89428091,38.62928,83.14218,-17.58284,-0.2953021,0.4775709,0.9137134
45.89679051,39.61584,86.74044,-18.13253,-0.3065163,0.4872594,0.9148625
45.89929962,40.97236,90.99838,-19.04868,-0.3056701,0.4999427,0.901931
45.90180922,42.26722,95.25632,-19.84267,-0.2987025,0.5003928,0.9255602
45.90431833,43.13046,99.69418,-20.8199,-0.3103344,0.4974214,0.930939
45.90682793,43.99369,104.4319,-21.8582,-0.3088821,0.5027736,0.9324294
45.90933752,45.04191,108.9897,-23.07973,-0.2943274,0.5076969,0.9284962
45.91184712,46.70673,114.0273,-23.32404,-0.3045783,0.5173923,0.928188
45.91435623,47.26167,119.5446,-25.03418,-0.3190006,0.5337971,0.9622895
45.91686583,47.13835,125.3018,-27.17186,-0.277253,0.4941331,0.928713
45.91937494,49.41977,130.3994,-26.86648,-0.287148,0.5228278,0.9179548
45.92188406,50.09802,136.0366,-29.49277,-0.2946876,0.5421438,0.9641118
45.92439365,50.77628,142.3936,-30.53107,-0.2418067,0.5205158,0.9306226
45.92439365,50.77628,142.3936,-30.53107,-0.2418067,0.5205158,0.9306226
45.92941237,52.25612,155.2273,-34.6232,-0.2344234,0.5209942,0.943617
45.92941237,52.25612,155.2273,-34.6232,-0.2344234,0.5209942,0.943617
45.93192244,53.61264,162.124,-36.02796,-0.2898785,0.5742482,0.9711514
45.93443155,54.16758,169.8003,-38.71532,-0.2426652,0.5219271,0.9485238
45.93694067,55.70907,176.9968,-40.18116,-0.2776808,0.5286053,0.9541809
45.93945026,57.31223,184.5532,-43.11283,-0.2790163,0.5188366,0.968111
45.94195938,58.91539,193.129,-45.67805,-0.2847984,0.5275412,0.9808061
45.94446898,60.45689,201.465,-47.51035,-0.24477,0.4965307,0.9855048
45.94697809,61.62843,209.741,-49.15941,-0.2792592,0.5211726,1.00583
45.94948721,63.53988,219.2164,-51.90786,-0.2584466,0.5115667,0.9847922
45.9519968,65.63631,228.332,-54.16769,-0.2139807,0.4956106,1.00555
45.95450687,67.0545,237.9274,-56.36644,-0.2240999,0.4819352,1.013712
45.96454382,73.71376,281.5263,-67.29915,-0.1908216,0.5715567,1.012871
45.96454382,73.71376,281.5263,-67.29915,-0.1908216,0.5715567,1.012871
45.96705341,75.25526,292.8608,-71.14697,-0.1831632,0.6095275,1.012213
45.96956253,74.8853,300.3572,-74.13972,-0.1968729,0.5891081,0.9894091
45.97207213,73.22048,299.8774,-75.48341,-0.3304733,0.619377,0.9612784
45.97458124,76.61178,302.2163,-79.20908,-0.4140672,0.6657037,0.9976662
45.97960043,80.68134,319.7878,-86.04964,-0.1609025,0.5584481,1.04247
45.97960043,80.68134,319.7878,-86.04964,-0.1609025,0.5584481,1.04247
45.98211002,80.743,333.3413,-89.77531,-0.164049,0.5874906,1.095452
45.98461914,81.42125,348.454,-93.31776,-0.2503295,0.6368198,1.095162
45.98712874,82.09951,361.0479,-95.82189,-0.2400385,0.6366419,1.179167
45.98963785,81.48291,375.321,-97.28773,-0.2164546,0.5890198,1.1906
45.99214697,83.94931,389.894,-99.60864,-0.2654435,0.589283,1.213702
45.99465656,86.97064,405.6064,-102.8457,-0.3578488,0.6506622,1.249339
45.99716568,88.69712,421.0789,-105.2888,-0.3419462,0.6632216,1.305394
45.99967527,88.69712,434.3325,-106.5103,-0.2385051,0.6445095,1.340157
46.00218487,90.30028,448.1258,-108.709,-0.2955964,0.6813056,1.333233
46.00469446,94.43149,461.1995,-112.2515,-0.3819011,0.6903175,1.309839
46.00720358,99.4876,472.654,-116.1604,-0.4565033,0.7011179,1.364174
46.00971317,104.2971,482.969,-119.7639,-0.5823306,0.7320879,1.261567
46.01222229,110.7714,486.3274,-123.7339,-0.6106197,0.7524252,1.261021
46.01473188,112.5595,494.3035,-127.5206,-0.6379556,0.8903515,1.314286
46.017241,112.0662,503.7789,-133.384,-0.867578,0.9122881,1.183414
46.01975012,116.7524,504.7984,-139.797,-1.114612,0.9901174,1.241211
46.02225971,120.7603,504.7984,-145.1107,-1.088911,0.9203888,1.340849
46.02476978,122.0551,507.7969,-147.1873,-1.219256,0.7573532,1.196765
