Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
14.41576052,5.518659,5.911767,4.06592,-0.493343,0.2381974,0.8506253
14.41827107,5.765477,5.851849,4.06592,-0.4928086,0.2459864,0.8526287
14.42078209,5.765477,6.031603,4.248873,-0.4932806,0.2474349,0.8468093
14.42329216,5.703773,5.911767,4.309857,-0.490326,0.2518039,0.8512175
14.42580271,5.703773,6.031603,4.431825,-0.4893142,0.2566557,0.8483403
14.42831326,5.642068,5.971685,4.492809,-0.4887906,0.2624952,0.849357
14.4308238,5.456955,6.211357,4.431825,-0.4897303,0.2683398,0.8479435
14.43333435,5.271842,6.091521,4.126904,-0.4931672,0.2683954,0.8586302
14.43584538,5.086729,6.151439,3.882968,-0.4941055,0.2742374,0.856245
14.43835592,5.148433,6.151439,3.821984,-0.4916435,0.2756614,0.8499416
14.44086647,5.210137,6.271276,3.821984,-0.4994589,0.2762023,0.8470251
14.44337702,5.39525,6.031603,3.943952,-0.5146502,0.2694951,0.8421044
14.44588804,5.39525,5.432423,4.06592,-0.5347481,0.2613832,0.8434855
14.44839859,5.518659,4.234061,3.943952,-0.54513,0.2419849,0.8394428
14.45090866,5.827181,3.095618,4.004936,-0.5472071,0.2215486,0.835884
14.45341921,6.629338,2.316683,4.309857,-0.547745,0.212781,0.8319297
14.45592976,7.246382,0.6389776,4.675762,-0.5447472,0.2210063,0.8222778
14.4584403,7.863426,-0.6792197,5.041667,-0.5334729,0.2252927,0.8203753
14.46095085,8.048539,-1.518073,5.163635,-0.5236499,0.2315311,0.8160574
14.46346188,7.986835,-2.416843,5.224619,-0.5030488,0.2410889,0.8108009
14.46597242,7.863426,-2.656516,5.651508,-0.488319,0.2507023,0.8089417
14.46848297,7.678313,-2.956106,5.834461,-0.4784592,0.2647504,0.812943
14.47099352,7.246382,-3.075942,5.834461,-0.4750175,0.2686262,0.816376
14.47350454,7.122973,-3.435451,5.712492,-0.4818757,0.2672293,0.8197614
14.47601414,6.999565,-3.854877,5.407572,-0.4706306,0.2686173,0.8260961
14.47852516,7.184678,-3.615205,5.224619,-0.4462,0.2704225,0.8455613
14.48103571,7.122973,-2.716434,4.79773,-0.4402296,0.2844589,0.8335268
14.48354626,6.876156,-2.896188,4.614778,-0.4426246,0.2922633,0.8326131
14.48605681,6.629338,-2.596598,4.126904,-0.4168016,0.2813942,0.8490672
14.48856735,6.629338,-1.817663,3.517063,-0.4285359,0.2805033,0.8451652
14.49107838,6.752747,-1.398237,3.151158,-0.4446965,0.2772355,0.8495013
14.49358892,6.999565,-1.458154,2.907222,-0.4560562,0.2612935,0.8610315
14.49609947,7.4932,-1.518073,2.602301,-0.4669174,0.2458214,0.8677073
14.49861002,8.35706,-1.817663,2.114428,-0.474805,0.2346808,0.8647012
14.50112009,8.974105,-2.117253,1.931475,-0.4744041,0.2185928,0.856319
14.50363064,9.899671,-2.297007,2.053443,-0.4641467,0.2145891,0.845607
14.50614166,10.82524,-2.596598,2.175412,-0.4548483,0.2154826,0.8431912
14.50865221,11.62739,-2.596598,1.870491,-0.4479869,0.2158879,0.8329964
14.51116276,12.30614,-3.075942,1.748523,-0.4494263,0.2197869,0.8305959
14.51367331,12.86148,-3.075942,1.687538,-0.454299,0.2247202,0.8408331
14.51618433,13.41682,-3.13586,1.626554,-0.457138,0.2388443,0.8355948
14.51869488,13.78705,-3.315614,1.687538,-0.45119,0.2519396,0.8356993
14.52120543,14.15727,-3.075942,1.626554,-0.4506073,0.2670231,0.8353294
14.52371597,14.15727,-3.13586,1.748523,-0.4500933,0.2714036,0.8368207
14.52622604,14.21898,-3.13586,1.687538,-0.4554426,0.2743459,0.8290659
14.52873659,14.03386,-3.016024,1.809507,-0.4598212,0.2792649,0.8354164
14.53124714,13.97216,-3.016024,1.870491,-0.4671824,0.2749436,0.8358639
14.53375816,14.65091,-3.075942,1.809507,-0.4832832,0.2828888,0.8470878
14.53626871,15.08284,-3.615205,1.748523,-0.510232,0.2743509,0.85089
14.53877926,15.51477,-4.454058,1.56557,-0.5210071,0.2715182,0.8518323
14.54128981,16.0084,-5.592501,1.321633,-0.5390648,0.2750478,0.8440728
14.54380083,16.56374,-6.970616,1.199665,-0.5420363,0.2672639,0.8367234
14.54631138,16.87226,-7.869387,1.321633,-0.5404963,0.276961,0.8270817
14.54882193,17.05738,-9.247502,1.504586,-0.5345569,0.2856394,0.8135487
14.551332,16.81056,-10.20619,1.382618,-0.5286235,0.2943295,0.8043883
14.55384254,16.31693,-11.16488,1.260649,-0.5168787,0.2951998,0.8005165
14.55635309,15.885,-11.82398,1.077697,-0.5085791,0.2926938,0.798074
14.55886364,15.14454,-12.36324,0.8947444,-0.5051217,0.2980169,0.7966598
14.56137466,14.40409,-12.78267,1.016713,-0.4893743,0.3159189,0.803124
14.56388521,13.41682,-13.14218,0.5288395,-0.4819785,0.3250984,0.7993128
14.56639576,12.42955,-13.32193,0.1629346,-0.4784677,0.3391839,0.7984514
14.56890631,11.31887,-13.44177,-0.2639545,-0.4642231,0.3502716,0.8004898
14.57141733,10.08478,-13.32193,-0.7518277,-0.4490672,0.3511368,0.8048799
14.57392788,8.974105,-13.02234,-1.422653,-0.4329588,0.3481029,0.8102125
14.57643843,8.048539,-12.543,-1.727574,-0.4203252,0.3358392,0.812071
14.5789485,7.4932,-12.06365,-2.093479,-0.4169689,0.3280595,0.8251318
14.58145905,6.691043,-11.28472,-2.520368,-0.4214107,0.3217719,0.8270239
14.58396959,5.580364,-10.80537,-3.008241,-0.4209755,0.314484,0.8332844
14.58648062,4.839911,-9.966518,-3.252178,-0.4186238,0.2998679,0.8351177
14.58899117,4.346276,-9.127666,-3.313162,-0.4352823,0.2951438,0.8394423
14.59150171,4.099458,-8.70824,-3.43513,-0.4436372,0.2908614,0.8515497
14.59401226,3.790936,-8.348731,-3.679067,-0.4495347,0.287027,0.8563747
14.59652281,3.359005,-8.168977,-3.801035,-0.460324,0.2792959,0.8456191
14.59903383,3.235596,-7.989223,-4.227924,-0.4554834,0.2719627,0.8479958
14.60154438,3.235596,-7.629715,-4.349892,-0.4560231,0.263199,0.8454989
14.60405445,3.42071,-7.509879,-4.47186,-0.462859,0.2642215,0.8435585
14.606565,3.544118,-7.689633,-4.227924,-0.4712084,0.2574652,0.8405858
14.60907555,3.544118,-7.809469,-4.288908,-0.4770274,0.2657925,0.8430746
14.61158609,3.729232,-7.929306,-4.16694,-0.4745827,0.2642949,0.836263
14.61409712,3.790936,-8.049141,-4.105956,-0.4779682,0.2701614,0.8358197
14.61660767,3.729232,-8.408649,-4.105956,-0.4788995,0.2750041,0.8237098
14.61911821,3.359005,-8.588404,-4.16694,-0.4700757,0.2773513,0.817418
14.62162876,3.050483,-8.768158,-4.044971,-0.4631829,0.2826214,0.8062888
14.62413931,2.741961,-8.887994,-4.16694,-0.4626311,0.2943171,0.8131806
14.62665033,2.124918,-8.887994,-4.16694,-0.4640523,0.3021216,0.8151827
14.6291604,1.569578,-9.187584,-4.227924,-0.4684629,0.3031623,0.8273337
14.63167095,1.014238,-9.00783,-4.47186,-0.4874757,0.3140446,0.8361487
14.6341815,0.7674208,-9.187584,-4.654813,-0.5045759,0.3185917,0.8478317
14.63669205,0.150377,-9.906601,-4.959734,-0.5230938,0.3314287,0.8610347
14.6392026,-0.3432582,-10.50578,-5.020718,-0.5162458,0.3323532,0.86299
14.64171362,-0.5283713,-10.86529,-4.89875,-0.5142989,0.3293992,0.8561669
14.64422417,-1.022007,-11.04504,-5.020718,-0.4962692,0.3141013,0.8312844
14.64673471,-1.022007,-11.16488,-4.959734,-0.4500128,0.2756793,0.7974998
14.64924526,-0.7134845,-10.5657,-4.654813,-0.397401,0.2465675,0.8060597
14.65175581,-0.7134845,-9.726847,-4.654813,-0.3834456,0.2163493,0.8325601
14.65426588,-0.8368933,-9.00783,-4.89875,-0.4426021,0.220758,0.8500422
14.65677691,-0.5900757,-9.427257,-4.959734,-0.4773244,0.2121862,0.8178858
14.65928745,0.5206033,-9.966518,-4.959734,-0.469598,0.2039379,0.8508659
14.661798,1.014238,-9.906601,-4.89875,-0.5086279,0.224777,0.8835494
14.66430855,1.446169,-11.04504,-4.776782,-0.5213621,0.2190109,0.8737792
14.6668191,2.063213,-12.06365,-4.715797,-0.5460553,0.260117,0.8828216
14.66933012,2.803666,-12.543,-4.410876,-0.5324382,0.2369962,0.8316401
14.67184067,4.284572,-13.50168,-3.679067,-0.4792335,0.2293525,0.8612564
14.67435122,4.469685,-13.80127,-3.557098,-0.4766917,0.2463843,0.8672187
14.67686176,4.716502,-13.98103,-3.43513,-0.4772249,0.2321887,0.8355296
14.67937183,5.518659,-14.16078,-3.130209,-0.4664287,0.2384285,0.8346133
14.68188238,5.703773,-14.52029,-3.130209,-0.4668767,0.2427858,0.8244435
14.68439341,6.259112,-14.52029,-2.886273,-0.4424478,0.2406531,0.8273597
14.68690395,6.073999,-14.40046,-2.886273,-0.4496157,0.2669881,0.8251269
14.6894145,5.888885,-13.98103,-2.70332,-0.438374,0.2664124,0.8251305
14.69192505,5.210137,-13.62152,-2.3984,-0.4577081,0.3070202,0.8458332
14.6944356,4.654798,-13.14218,-2.3984,-0.461096,0.3123988,0.8449003
14.69694662,4.037754,-12.543,-2.3984,-0.4800683,0.3271425,0.8415986
14.69945717,3.914345,-12.42316,-2.032495,-0.4630753,0.3090123,0.8468163
14.70196772,3.729232,-11.94381,-1.849542,-0.4440124,0.3113326,0.8609373
14.70447826,3.297301,-11.64422,-1.971511,-0.4334024,0.2804979,0.8286428
14.70698834,2.988779,-11.28472,-1.788558,-0.408069,0.2642151,0.8212485
14.70949888,2.741961,-10.44586,-1.910526,-0.3925479,0.2426583,0.8147786
14.71200991,2.680257,-9.846683,-1.910526,-0.3886367,0.2436125,0.8191614
14.71452045,2.371735,-9.187584,-2.154463,-0.390544,0.254371,0.8323602
14.717031,2.063213,-8.588404,-2.276431,-0.4188448,0.2658175,0.8426305
14.71954155,2.001509,-7.869387,-2.337415,-0.4398319,0.2737962,0.8519077
14.72205257,1.8781,-8.049141,-2.337415,-0.4553973,0.2890359,0.8622161
14.72456312,1.569578,-8.049141,-2.3984,-0.4636551,0.2988492,0.8671438
14.72707367,1.446169,-7.509879,-2.093479,-0.4616674,0.3046823,0.8701049
14.72958422,1.075943,-7.330124,-1.971511,-0.4538423,0.3046152,0.8681666
14.73209429,0.8908296,-6.970616,-1.788558,-0.4543258,0.3065789,0.8730398
14.73460484,1.199352,-6.611108,-1.544622,-0.4588205,0.2905426,0.8695129
14.73711538,1.507873,-6.311517,-1.239701,-0.4554734,0.2773621,0.8650417
14.73962641,1.816395,-6.191681,-0.9957643,-0.4536087,0.262746,0.8654171
14.74213696,1.939804,-6.071845,-0.93478,-0.4522167,0.2476095,0.8516984
14.7446475,1.8781,-6.011927,-0.873796,-0.4433869,0.2509301,0.845414
14.74715805,1.8781,-5.892091,-0.9957643,-0.4345327,0.2576513,0.8367265
14.74966908,1.384465,-5.592501,-0.873796,-0.4291295,0.2615001,0.8357882
14.75217962,1.137647,-5.113156,-0.873796,-0.4324633,0.2756397,0.8349224
14.75469017,0.7057165,-4.873484,-0.8128118,-0.4406969,0.290332,0.84426
14.75720024,0.150377,-4.813566,-0.873796,-0.44455,0.3001015,0.8457896
14.75971079,-0.158145,-4.274303,-0.7518277,-0.4450364,0.3015785,0.8506591
14.76222134,-0.2815538,-3.735041,-0.5688752,-0.4411133,0.3034945,0.8506765
14.76473188,-0.6517801,-3.555287,-0.7518277,-0.4377249,0.2986079,0.8535566
14.76724291,-0.8985977,-3.255696,-0.8128118,-0.4324105,0.2888372,0.8559149
14.76975346,-1.022007,-3.016024,-0.93478,-0.432444,0.2820061,0.8495466
14.772264,-0.8368933,-2.83627,-1.117733,-0.4359474,0.2688915,0.8494437
14.77477455,-1.145415,-2.596598,-1.178717,-0.4334908,0.2718041,0.8538404
14.77728558,-1.268824,-2.416843,-1.056748,-0.4320059,0.2742197,0.8514307
14.77979612,-1.330528,-2.177171,-1.361669,-0.4442163,0.2762634,0.8514376
14.78230619,-1.330528,-1.877581,-1.605606,-0.4500812,0.2787694,0.8611696
14.78481674,-1.392233,-1.577991,-1.300685,-0.4534634,0.2856146,0.8626771
14.78732729,-1.330528,-1.338318,-1.239701,-0.4524766,0.287067,0.8626889
14.78983784,-1.145415,-1.218482,-1.239701,-0.4530148,0.2802709,0.8679808
14.79234886,-1.083711,-1.098646,-1.300685,-0.4515927,0.2719719,0.8630598
14.79485941,-0.8368933,-1.038728,-1.117733,-0.4511358,0.2661195,0.8601003
14.79736996,-0.5283713,-1.218482,-1.178717,-0.4462776,0.2612148,0.8605521
14.79988051,-0.5283713,-1.2784,-1.117733,-0.4506657,0.2631966,0.8605641
14.80239105,-0.2815538,-1.218482,-1.178717,-0.4574839,0.2676326,0.861079
14.80490208,-0.09644061,-1.398237,-1.239701,-0.4691741,0.2725669,0.8513915
14.80741167,-0.2198494,-1.518073,-0.9957643,-0.4662357,0.2740116,0.8543198
14.8099227,-0.4049626,-1.637909,-0.93478,-0.4652278,0.2788712,0.8543577
14.81243324,-0.466667,-1.518073,-0.93478,-0.4573078,0.2929037,0.8466971
14.81494379,-0.8985977,-1.458154,-1.056748,-0.447993,0.2962283,0.8433283
14.81494379,-0.8985977,-1.458154,-1.056748,-0.447993,0.2962283,0.8433283
14.81996536,-1.824164,-1.218482,-1.361669,-0.4333451,0.291716,0.837474
14.81996536,-1.824164,-1.218482,-1.361669,-0.4333451,0.291716,0.837474
14.82247591,-2.132685,-1.038728,-1.239701,-0.432318,0.2985083,0.8321824
14.82498646,-2.688025,-0.4395474,-1.422653,-0.422499,0.3047545,0.8307796
14.82749701,-3.428478,-0.4994655,-1.727574,-0.4249574,0.2993822,0.8166472
14.83000755,-3.675295,-0.02012099,-1.849542,-0.4342144,0.3087528,0.8351746
14.83251858,-4.539156,0.1596332,-2.093479,-0.4542871,0.3035471,0.8312336
14.8375392,-5.464722,0.2195513,-2.032495,-0.4587468,0.2953244,0.8374835
14.8375392,-5.464722,0.2195513,-2.032495,-0.4587468,0.2953244,0.8374835
14.84004974,-5.526426,0.09971513,-2.154463,-0.4587952,0.289015,0.844237
14.84256029,-5.773244,0.09971513,-2.154463,-0.4558984,0.2841375,0.8490603
14.84507084,-5.896653,-0.02012099,-2.032495,-0.4501215,0.269981,0.8508994
14.84758186,-5.958357,-0.1399571,-2.032495,-0.444808,0.2607048,0.8561766
14.85009241,-5.958357,0.03979707,-1.910526,-0.4336782,0.2421214,0.8565281
14.85260296,-5.526426,0.6389776,-1.971511,-0.4166317,0.2337387,0.866679
14.85511351,-5.032791,1.298076,-1.849542,-0.4230551,0.2245619,0.8743777
14.85762405,-4.539156,1.597667,-1.849542,-0.425489,0.2289942,0.8865561
14.86013413,-4.16893,2.556355,-1.605606,-0.4176228,0.2372209,0.891969
14.86264515,-3.737,3.275372,-1.300685,-0.415096,0.2528041,0.902293
14.8651557,-3.428478,4.174143,-1.239701,-0.4203367,0.2727754,0.8922392
14.86766624,-3.428478,5.19275,-1.300685,-0.4202777,0.2766006,0.8665186
14.87017679,-3.613591,6.031603,-1.178717,-0.4207172,0.2799559,0.8456524
14.87268734,-4.354043,6.451029,-1.483637,-0.4319371,0.2804889,0.8296155
14.87519836,-5.032791,6.870456,-1.66659,-0.4284989,0.2814158,0.8223373
14.87770891,-5.773244,7.229964,-1.849542,-0.4309007,0.287263,0.8175219
14.88021946,-6.575401,7.469636,-2.215447,-0.439241,0.2829521,0.8189405
14.88273001,-7.315854,7.769227,-2.276431,-0.4329477,0.2736643,0.8227607
14.88524008,-7.932898,7.769227,-2.520368,-0.4280845,0.2682573,0.8173784
14.88775063,-8.488237,8.0089,-2.764304,-0.4300271,0.2697252,0.8144732
14.89026165,-9.105282,8.188654,-3.130209,-0.4271061,0.2682483,0.8168932
14.8927722,-9.660621,8.428326,-3.43513,-0.4256135,0.27459,0.8266598
14.89528275,-10.21596,8.60808,-3.679067,-0.4339356,0.2751698,0.8368611
14.89779329,-10.52448,8.727917,-4.044971,-0.4437381,0.27431,0.8504513
14.90030384,-10.58619,9.327097,-3.923003,-0.4408379,0.270411,0.8572254
14.90281487,-10.58619,9.806441,-3.679067,-0.4365641,0.2509187,0.8614519
14.90532541,-10.15426,10.52546,-3.557098,-0.4317301,0.2435984,0.8686871
14.90783596,-10.09255,11.12464,-3.191194,-0.4234771,0.2352725,0.8739735
14.91285658,-9.352099,12.50275,-2.886273,-0.4269386,0.227987,0.8695427
14.91285658,-9.352099,12.50275,-2.886273,-0.4269386,0.227987,0.8695427
14.91536713,-9.166986,12.92218,-2.825289,-0.4293835,0.2275144,0.8675939
14.91787815,-8.735055,13.46144,-2.886273,-0.4264414,0.2284595,0.8656598
14.9203887,-8.426534,13.76103,-2.70332,-0.4366977,0.2295051,0.8622596
14.92289925,-8.364829,14.06062,-2.642336,-0.4362075,0.2285135,0.856908
14.92540979,-7.624376,14.53997,-2.032495,-0.4347634,0.2265757,0.8646678
14.92792034,-6.822219,14.95939,-1.544622,-0.4499269,0.2272032,0.8724353
14.93043137,-6.020061,15.25898,-0.8128118,-0.4642244,0.20883,0.8761713
14.93294191,-4.847678,15.49866,-0.2029703,-0.4834269,0.1885564,0.8828043
14.93545198,-3.490182,15.3189,0.5288395,-0.4927587,0.181817,0.8832319
14.93796253,-2.070981,14.89948,1.138681,-0.4966372,0.1867101,0.8813232
14.94047308,-1.022007,14.42013,1.809507,-0.4970632,0.1939799,0.8682607
14.94298363,0.08867256,14.18046,2.358364,-0.5032943,0.2139836,0.8674376
14.94549465,1.261056,13.88087,2.907222,-0.4962725,0.2406763,0.8589016
14.9480052,1.692987,13.58128,3.517063,-0.4829194,0.263918,0.852773
14.95051575,1.816395,13.10193,3.639031,-0.4867328,0.2790285,0.849485
14.9530263,2.124918,12.62259,4.126904,-0.5111488,0.2860622,0.8592384
14.95553732,2.433439,11.90357,4.370841,-0.5321094,0.300393,0.8777953
14.95804787,2.988779,10.88497,4.492809,-0.5535951,0.3059316,0.8831668
14.96055841,3.544118,9.387015,4.736746,-0.5579501,0.3088336,0.8632661
14.96306849,3.729232,8.248571,4.736746,-0.5461928,0.3086941,0.8457828
14.96557903,3.667527,7.170046,4.736746,-0.5231882,0.3084604,0.8263636
14.96808958,3.605823,6.630784,4.858714,-0.5099737,0.3078355,0.8137361
14.97060013,3.112188,6.031603,4.919698,-0.5045374,0.3170382,0.8128387
14.97311115,2.495144,5.312586,4.980682,-0.5016177,0.3145788,0.8118503
14.9756217,2.063213,4.653488,4.79773,-0.4962562,0.3121052,0.8128069
14.97813225,1.384465,3.874553,4.614778,-0.4957572,0.3150372,0.8186598
14.9806428,0.6440121,3.275372,4.370841,-0.4908706,0.3135254,0.8137933
14.98315382,0.150377,2.496438,4.187889,-0.4879061,0.3188601,0.8152938
14.98566437,-0.5283713,2.196847,4.248873,-0.4844538,0.3237002,0.8153333
14.98817444,-1.330528,1.957175,4.126904,-0.4727672,0.3172955,0.8211228
14.99068499,-1.577346,1.777421,4.06592,-0.4659542,0.3138549,0.8288749
14.99319553,-2.19439,1.597667,3.943952,-0.4650102,0.3084944,0.8293204
14.99570608,-2.688025,1.417912,3.943952,-0.4631177,0.2982576,0.8292434
14.99821663,-2.996547,1.47783,3.517063,-0.4548087,0.2977038,0.8287593
15.00072765,-3.551887,1.47783,3.395095,-0.4508812,0.3001038,0.8278087
15.0032382,-3.922113,1.47783,3.212142,-0.447497,0.2932548,0.8248436
15.00574875,-4.292339,1.417912,2.907222,-0.4421786,0.2834763,0.8242867
15.0082593,-4.354043,1.298076,2.785253,-0.4319426,0.2775439,0.8203618
15.01077032,-4.415748,1.357994,2.480332,-0.4333925,0.2814636,0.8257351
15.01327992,-5.094496,1.537749,1.870491,-0.4123246,0.2950021,0.8545189
15.01579094,-5.217905,2.196847,1.260649,-0.4109087,0.2862228,0.8520234
15.01830149,-4.971087,2.496438,0.8337602,-0.4197237,0.2823805,0.8451858
15.02081204,-5.094496,2.616274,0.345887,-0.4143719,0.2774628,0.8422369
15.02332258,-5.526426,2.915864,-0.2639545,-0.4226677,0.2779908,0.8330039
15.02583361,-5.71154,3.455127,-0.6908435,-0.4252028,0.2653798,0.8421367
15.02834415,-5.71154,3.634881,-1.117733,-0.4276649,0.2639558,0.8484401
15.0308547,-5.958357,3.694799,-1.605606,-0.4291817,0.2561836,0.8498371
15.03336525,-6.14347,3.874553,-1.910526,-0.4321019,0.2561809,0.840118
15.0358758,-6.205175,4.054307,-1.971511,-0.4355198,0.2566921,0.8391477
15.03838587,-6.451993,3.874553,-2.215447,-0.4370728,0.2420941,0.8361198
15.04089642,-6.451993,3.694799,-2.520368,-0.4424741,0.2372563,0.8312204
15.04340744,-6.390288,3.754717,-2.70332,-0.452743,0.2363564,0.8282912
15.04591799,-6.328584,3.814635,-2.642336,-0.4488427,0.2358542,0.8341203
15.04842854,-6.081766,3.515044,-2.70332,-0.4522332,0.2432082,0.8438911
15.05093908,-6.205175,3.395208,-2.642336,-0.4551784,0.2432547,0.8526347
15.05345011,-6.020061,3.574963,-2.642336,-0.4487814,0.2480497,0.8444165
15.05596066,-5.773244,3.754717,-2.337415,-0.4497031,0.2577998,0.8474056
15.0584712,-5.958357,3.934471,-2.276431,-0.4565554,0.2563912,0.8464182
15.06098175,-5.896653,4.234061,-2.154463,-0.4653485,0.2579249,0.8478813
15.0634923,-5.649835,4.054307,-1.971511,-0.4722893,0.2433889,0.8521376
15.06600237,-5.094496,3.874553,-1.849542,-0.4738226,0.234664,0.8613009
15.06851339,-4.230634,3.934471,-1.544622,-0.4791466,0.244946,0.8681777
15.07102394,-3.798704,3.934471,-1.422653,-0.4893716,0.2533198,0.8750364
15.07353449,-3.490182,4.114225,-1.300685,-0.4898621,0.2484007,0.8541068
15.07604504,-2.996547,4.054307,-1.178717,-0.4874763,0.2371658,0.846249
15.07855558,-2.441207,4.174143,-0.93478,-0.4899164,0.2366842,0.8408992
15.08106661,-1.947572,3.994389,-0.6298594,-0.4978381,0.2196989,0.8363909
15.08357716,-1.145415,3.754717,-0.2029703,-0.5145652,0.2037787,0.8401439
15.0860877,-0.2815538,3.155536,0.2849029,-0.5132214,0.1833179,0.837559
15.08859825,0.2737857,2.676192,0.6508078,-0.4922404,0.1743658,0.8282744
15.09110832,1.014238,2.376601,0.8947444,-0.4785807,0.1674186,0.8189998
15.09361887,1.754691,2.136929,1.260649,-0.4751245,0.1756996,0.8316977
15.09612989,2.495144,2.017093,1.687538,-0.4789127,0.1971648,0.8386612
15.09864044,3.235596,1.717503,1.992459,-0.471082,0.202013,0.8547369
15.10115099,3.667527,1.657585,2.419348,-0.4675683,0.2156001,0.849499
15.10868311,4.40798,1.238158,2.480332,-0.4815532,0.2434132,0.8336689
15.11119366,4.593093,0.8187318,2.785253,-0.4800637,0.2482831,0.8390516
15.11370421,4.654798,0.7588138,2.907222,-0.4654672,0.2325411,0.8199934
15.11621428,4.901616,0.8187318,3.090174,-0.4547882,0.2163498,0.8033583
15.11872482,5.827181,0.7588138,3.517063,-0.4460217,0.2163462,0.8281428
15.12123537,6.814452,1.238158,3.821984,-0.4397465,0.2085717,0.8518943
15.1237464,7.740017,1.717503,4.187889,-0.4310533,0.1944258,0.8663678
15.12625694,8.295357,2.316683,4.553793,-0.4272178,0.1841981,0.8755233
15.12876749,9.46774,3.0357,4.79773,-0.4404269,0.1793938,0.85993
15.13127804,10.94864,3.634881,5.346588,-0.4521368,0.1828886,0.858005
15.13378859,11.87421,3.994389,5.895445,-0.4559932,0.1961131,0.8775374
15.13629961,12.18273,4.653488,6.200366,-0.4598731,0.2000237,0.8722202
15.13881016,13.29341,5.19275,6.688239,-0.4564603,0.1970593,0.8658839
15.14132071,14.15727,5.732013,7.29808,-0.4681927,0.1996131,0.8760979
15.14383078,15.20625,6.451029,7.542017,-0.4731169,0.1923314,0.868751
15.14634132,16.07011,6.810538,7.968905,-0.4696972,0.1923095,0.8706966
15.14885187,16.87226,7.229964,8.456779,-0.4769907,0.1982005,0.8678214
15.1513629,17.79783,7.289882,8.700715,-0.47888,0.2064606,0.8567088
15.15387344,18.35317,7.409719,9.06662,-0.4807612,0.2176605,0.8529063
15.15638399,18.7851,7.529554,9.127604,-0.4796335,0.2395272,0.8423859
15.15889454,18.97021,7.529554,9.005636,-0.480576,0.245377,0.8429158
15.16140556,19.21703,7.649391,9.249573,-0.477091,0.2585278,0.8566227
15.16391611,19.34044,7.589473,9.249573,-0.4854201,0.254195,0.8497817
15.16642666,19.58726,7.589473,9.188588,-0.4834129,0.2604824,0.8406001
15.16893673,19.89578,7.469636,9.188588,-0.4882532,0.2673223,0.8357906
15.17144728,19.95749,7.349801,9.188588,-0.4921987,0.2620019,0.8367187
15.17395783,20.1426,7.349801,9.127604,-0.5014951,0.2620896,0.8420571
15.17646837,20.1426,7.05021,9.06662,-0.5029719,0.2591653,0.8362035
15.1789794,20.38942,6.810538,9.06662,-0.4990473,0.2610787,0.8352492
15.18148995,20.51283,6.451029,9.127604,-0.4926927,0.2605377,0.833792
15.18400049,20.69794,6.151439,9.06662,-0.4917312,0.2580989,0.8347458
15.18651104,20.94476,6.091521,8.944652,-0.488335,0.2541819,0.8361758
15.18902206,21.25328,5.851849,8.944652,-0.4897596,0.2600226,0.8318468
15.19153261,21.5001,5.552258,8.944652,-0.4916859,0.2649067,0.8323687
15.19404268,21.6235,5.432423,8.7617,-0.4940763,0.2727021,0.828054
15.19655323,21.80862,5.19275,8.639731,-0.5018613,0.2776171,0.8227418
15.19906378,22.05544,4.953078,8.639731,-0.514034,0.2869759,0.828149
15.20157433,21.93203,4.653488,8.700715,-0.5228389,0.2860695,0.8271641
15.20408487,22.05544,4.653488,8.639731,-0.5145637,0.2791779,0.8227447
15.2065959,22.05544,4.293979,8.700715,-0.5077814,0.2708713,0.8309453
15.20910645,22.05544,4.473733,8.822683,-0.4926203,0.270741,0.8270683
15.21161699,22.05544,4.413815,8.700715,-0.4818738,0.2706739,0.8338774
15.21412754,22.05544,4.473733,8.639731,-0.4702353,0.2564814,0.8396072
15.21663857,22.24055,4.473733,8.822683,-0.4751119,0.258959,0.8415661
15.21914816,22.48737,4.413815,8.883668,-0.4765211,0.2687104,0.8435831
15.22165918,22.67248,4.533651,8.944652,-0.4730238,0.2798665,0.8392984
15.22416973,22.79589,4.533651,8.883668,-0.4832188,0.2921225,0.8418142
15.22668028,22.85759,4.473733,8.700715,-0.4885558,0.2999669,0.8472148
15.22919083,22.61077,4.533651,8.639731,-0.4865312,0.309176,0.8385414
15.23170185,22.24055,4.59357,8.456779,-0.4776739,0.3183542,0.8386179
15.2342124,21.5618,4.89316,8.151858,-0.4834967,0.3242259,0.8328286
15.23672295,21.00646,5.132832,7.785954,-0.4800237,0.3319813,0.830947
15.23923349,20.57453,5.012996,7.785954,-0.4800258,0.3310001,0.8280244
15.24174404,20.08089,4.953078,7.359065,-0.4809277,0.3441599,0.8320112
15.24425507,19.52555,5.072914,6.993159,-0.4730847,0.3450429,0.821335
15.24676466,18.90851,5.432423,6.56627,-0.4657573,0.3440115,0.8213323
15.24927568,18.35317,5.672095,6.26135,-0.4769708,0.3504435,0.8272037
15.25178623,18.10635,5.672095,5.956429,-0.4696811,0.344067,0.830561
15.25429678,17.61272,6.271276,5.834461,-0.4745983,0.341698,0.8402563
15.25680733,17.24249,6.570866,5.407572,-0.4765107,0.3490183,0.8417686
15.25931835,16.93397,6.630784,5.163635,-0.471644,0.3465602,0.8470976
15.2618289,16.68715,7.229964,4.980682,-0.4672903,0.3402121,0.8523964
15.26433945,16.31693,7.709309,4.736746,-0.4707318,0.334858,0.8421502
